1.560000000000000053e+00,5.484433019916627927e+02,8.197581239525243291e+01,4.495908523350132600e+04,1.558398969744340157e+01
1.600000000000000089e+00,5.484745859733485531e+02,8.192075224461488858e+01,4.493145066999041592e+04,1.584788530719149513e+01
1.640000000000000124e+00,5.481737412696047613e+02,8.202699478479750894e+01,4.496504461628480931e+04,1.610633635061159197e+01
1.679999999999999938e+00,5.482032943244599892e+02,8.197498108435260633e+01,4.493895468262739450e+04,1.635916616446850114e+01
1.719999999999999973e+00,6.000814160381380589e+02,-9.331081712835040065e+00,-5.599408727405625541e+03,1.590603677745835753e+01
1.760000000000000009e+00,6.000437744549279842e+02,-9.264832113835618443e+00,-5.559304831277153426e+03,1.528255466362055870e+01
1.800000000000000044e+00,6.000718360152804962e+02,-9.314220767609050711e+00,-5.589201557070818126e+03,1.479649397725815163e+01
1.840000000000000080e+00,6.000016689388429540e+02,-9.190725944052141827e+00,-5.514450905190808044e+03,1.422162723143324747e+01
1.880000000000000115e+00,6.000547528172210150e+02,-9.284154151793625687e+00,-5.571000824671500595e+03,1.372016472785801078e+01
1.919999999999999929e+00,6.000508458055404617e+02,-9.277277768415405745e+00,-5.566838371710600768e+03,1.317749923707585680e+01
1.959999999999999964e+00,6.000356595896150793e+02,-9.250549861946630870e+00,-5.550659787979769135e+03,1.267222430440450154e+01
2.000000000000000000e+00,6.000780549068679193e+02,-9.325166084961519886e+00,-5.595827525947201138e+03,1.214930158193814691e+01
2.040000000000000036e+00,6.000149115167027958e+02,-9.214033026223184208e+00,-5.528557210941281483e+03,1.164770505481049589e+01
2.080000000000000071e+00,6.000516023330222879e+02,-9.278609265074747370e+00,-5.567644356930128197e+03,1.114003319719927987e+01
2.120000000000000107e+00,5.947478526060444892e+02,5.604838318613303977e-02,3.333465554199335656e+01,1.112214558474956583e+01
2.160000000000000142e+00,5.947422962084738174e+02,6.582770380830092749e-02,3.915051971708018641e+01,1.110435830582840389e+01
2.200000000000000178e+00,5.947423556138826370e+02,6.572314963773778773e-02,3.908834083391187164e+01,1.108662877326144347e+01
2.240000000000000213e+00,5.947424148277307268e+02,6.561893261631773777e-02,3.902636244264695620e+01,1.106895670759916150e+01
2.280000000000000249e+00,5.947424738509384952e+02,6.551505112356116600e-02,3.896458357969747510e+01,1.105134183119291080e+01
2.319999999999999840e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
2.359999999999999876e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
2.399999999999999911e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
2.439999999999999947e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
2.479999999999999982e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
2.520000000000000018e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
2.560000000000000053e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
2.600000000000000089e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
2.640000000000000124e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
2.680000000000000160e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
2.720000000000000195e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
2.760000000000000231e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
2.800000000000000266e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
2.839999999999999858e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
2.879999999999999893e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
2.919999999999999929e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
2.959999999999999964e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
3.000000000000000000e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
3.040000000000000036e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
3.080000000000000071e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
3.120000000000000107e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
3.160000000000000142e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
3.200000000000000178e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
3.240000000000000213e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
3.280000000000000249e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
3.320000000000000284e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
3.359999999999999876e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
3.399999999999999911e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
3.439999999999999947e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
3.479999999999999982e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
3.520000000000000018e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
3.560000000000000053e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
3.600000000000000089e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
3.640000000000000124e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
3.680000000000000160e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
3.720000000000000195e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
3.760000000000000231e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
3.800000000000000266e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
3.839999999999999858e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
3.879999999999999893e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
3.919999999999999929e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
3.959999999999999964e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
4.000000000000000000e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
4.040000000000000036e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
4.080000000000000071e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
4.120000000000000107e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
4.160000000000000142e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
4.200000000000000178e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
4.240000000000000213e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
4.280000000000000249e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
4.320000000000000284e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
4.360000000000000320e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
4.400000000000000355e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
4.440000000000000391e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
4.480000000000000426e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
4.520000000000000462e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
4.560000000000000497e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
4.600000000000000533e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
4.639999999999999680e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
4.679999999999999716e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
4.719999999999999751e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
4.759999999999999787e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
4.799999999999999822e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
4.839999999999999858e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
4.879999999999999893e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
4.919999999999999929e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
4.959999999999999964e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
5.000000000000000000e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
5.040000000000000036e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
5.080000000000000071e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
5.120000000000000107e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
5.160000000000000142e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
5.200000000000000178e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
5.240000000000000213e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
5.280000000000000249e+00,5.886684203182768442e+02,9.643307311435908247e+00,5.676710481666665146e+03,1.105134183119291080e+01
5.320000000000000284e+00,5.475504676566231410e+02,8.201135464625086513e+01,4.490535558970783313e+04,1.143052518567754205e+01
5.360000000000000320e+00,5.472469412060002014e+02,8.218060865332604692e+01,4.497308671198003140e+04,1.179196498174139762e+01
5.400000000000000355e+00,5.472903523716495329e+02,8.210420452599946373e+01,4.493483902622822643e+04,1.214514245519259461e+01
5.440000000000000391e+00,5.999311897086500949e+02,-1.054424612755367896e+01,-6.325822123884105167e+03,1.177285303030811470e+01
5.480000000000000426e+00,5.999827254423562408e+02,-1.063494958370490906e+01,-6.380786036173323737e+03,1.117324104445460797e+01
5.520000000000000462e+00,5.999468585081505125e+02,-1.057182338640333086e+01,-6.342532229375675342e+03,1.073888900706195315e+01
5.560000000000000497e+00,5.999071225320817575e+02,-1.050188763301829553e+01,-6.300157191079260883e+03,1.020000297045513626e+01
5.600000000000000533e+00,5.939116553579893889e+02,5.020030334604407007e-02,2.981454525972224801e+01,1.018503979375858925e+01
5.639999999999999680e+00,5.939063407999649371e+02,5.955398371660110962e-02,3.536948854918725971e+01,1.017016507385282154e+01
5.679999999999999716e+00,5.939063907162391160e+02,5.946613052681876121e-02,3.531731495104369856e+01,1.015533457898086311e+01
5.719999999999999751e+00,5.885398831852551211e+02,9.180172981524162168e+00,5.402897934166665436e+03,1.015533457898086311e+01
5.759999999999999787e+00,5.885398831852551211e+02,9.180172981524162168e+00,5.402897934166665436e+03,1.015533457898086311e+01
5.799999999999999822e+00,5.885398831852551211e+02,9.180172981524162168e+00,5.402897934166665436e+03,1.015533457898086311e+01
5.839999999999999858e+00,5.885398831852551211e+02,9.180172981524162168e+00,5.402897934166665436e+03,1.015533457898086311e+01
5.879999999999999893e+00,5.885398831852551211e+02,9.180172981524162168e+00,5.402897934166665436e+03,1.015533457898086311e+01
5.919999999999999929e+00,5.885398831852551211e+02,9.180172981524162168e+00,5.402897934166665436e+03,1.015533457898086311e+01
5.959999999999999964e+00,5.885398831852551211e+02,9.180172981524162168e+00,5.402897934166665436e+03,1.015533457898086311e+01
6.000000000000000000e+00,5.885398831852551211e+02,9.180172981524162168e+00,5.402897934166665436e+03,1.015533457898086311e+01
6.040000000000000036e+00,5.885398831852551211e+02,9.180172981524162168e+00,5.402897934166665436e+03,1.015533457898086311e+01
6.080000000000000071e+00,5.885398831852551211e+02,9.180172981524162168e+00,5.402897934166665436e+03,1.015533457898086311e+01
6.120000000000000107e+00,5.885398831852551211e+02,9.180172981524162168e+00,5.402897934166665436e+03,1.015533457898086311e+01
6.160000000000000142e+00,5.885398831852551211e+02,9.180172981524162168e+00,5.402897934166665436e+03,1.015533457898086311e+01
6.200000000000000178e+00,5.885398831852551211e+02,9.180172981524162168e+00,5.402897934166665436e+03,1.015533457898086311e+01
6.240000000000000213e+00,5.885398831852551211e+02,9.180172981524162168e+00,5.402897934166665436e+03,1.015533457898086311e+01
6.280000000000000249e+00,5.885398831852551211e+02,9.180172981524162168e+00,5.402897934166665436e+03,1.015533457898086311e+01
6.320000000000000284e+00,5.885398831852551211e+02,9.180172981524162168e+00,5.402897934166665436e+03,1.015533457898086311e+01
6.360000000000000320e+00,5.885398831852551211e+02,9.180172981524162168e+00,5.402897934166665436e+03,1.015533457898086311e+01
6.400000000000000355e+00,5.885398831852551211e+02,9.180172981524162168e+00,5.402897934166665436e+03,1.015533457898086311e+01
6.440000000000000391e+00,5.885398831852551211e+02,9.180172981524162168e+00,5.402897934166665436e+03,1.015533457898086311e+01
6.480000000000000426e+00,5.885398831852551211e+02,9.180172981524162168e+00,5.402897934166665436e+03,1.015533457898086311e+01
6.520000000000000462e+00,5.885398831852551211e+02,9.180172981524162168e+00,5.402897934166665436e+03,1.015533457898086311e+01
6.560000000000000497e+00,5.885398831852551211e+02,9.180172981524162168e+00,5.402897934166665436e+03,1.015533457898086311e+01
6.600000000000000533e+00,5.885398831852551211e+02,9.180172981524162168e+00,5.402897934166665436e+03,1.015533457898086311e+01
6.640000000000000568e+00,5.885398831852551211e+02,9.180172981524162168e+00,5.402897934166665436e+03,1.015533457898086311e+01
6.679999999999999716e+00,5.880739204378663771e+02,9.346393252015314346e+00,5.496370121666665000e+03,1.015533457898086311e+01
6.719999999999999751e+00,5.880739204378663771e+02,9.346393252015314346e+00,5.496370121666665000e+03,1.015533457898086311e+01
6.759999999999999787e+00,5.880739204378663771e+02,9.346393252015314346e+00,5.496370121666665000e+03,1.015533457898086311e+01
6.799999999999999822e+00,5.880739204378663771e+02,9.346393252015314346e+00,5.496370121666665000e+03,1.015533457898086311e+01
6.839999999999999858e+00,5.880739204378663771e+02,9.346393252015314346e+00,5.496370121666665000e+03,1.015533457898086311e+01
6.879999999999999893e+00,5.880739204378663771e+02,9.346393252015314346e+00,5.496370121666665000e+03,1.015533457898086311e+01
6.919999999999999929e+00,5.880739204378663771e+02,9.346393252015314346e+00,5.496370121666665000e+03,1.015533457898086311e+01
6.959999999999999964e+00,5.880739204378663771e+02,9.346393252015314346e+00,5.496370121666665000e+03,1.015533457898086311e+01
7.000000000000000000e+00,5.880739204378663771e+02,9.346393252015314346e+00,5.496370121666665000e+03,1.015533457898086311e+01
7.040000000000000036e+00,5.880739204378663771e+02,9.346393252015314346e+00,5.496370121666665000e+03,1.015533457898086311e+01
7.080000000000000071e+00,5.880739204378663771e+02,9.346393252015314346e+00,5.496370121666665000e+03,1.015533457898086311e+01
7.120000000000000107e+00,5.880739204378663771e+02,9.346393252015314346e+00,5.496370121666665000e+03,1.015533457898086311e+01
7.160000000000000142e+00,5.880739204378663771e+02,9.346393252015314346e+00,5.496370121666665000e+03,1.015533457898086311e+01
7.200000000000000178e+00,5.880739204378663771e+02,9.346393252015314346e+00,5.496370121666665000e+03,1.015533457898086311e+01
7.240000000000000213e+00,5.880739204378663771e+02,9.346393252015314346e+00,5.496370121666665000e+03,1.015533457898086311e+01
7.280000000000000249e+00,5.880739204378663771e+02,9.346393252015314346e+00,5.496370121666665000e+03,1.015533457898086311e+01
7.320000000000000284e+00,5.880739204378663771e+02,9.346393252015314346e+00,5.496370121666665000e+03,1.015533457898086311e+01
7.360000000000000320e+00,5.880739204378663771e+02,9.346393252015314346e+00,5.496370121666665000e+03,1.015533457898086311e+01
7.400000000000000355e+00,5.880739204378663771e+02,9.346393252015314346e+00,5.496370121666665000e+03,1.015533457898086311e+01
7.440000000000000391e+00,5.880739204378663771e+02,9.346393252015314346e+00,5.496370121666665000e+03,1.015533457898086311e+01
7.480000000000000426e+00,5.880739204378663771e+02,9.346393252015314346e+00,5.496370121666665000e+03,1.015533457898086311e+01
7.520000000000000462e+00,5.880739204378663771e+02,9.346393252015314346e+00,5.496370121666665000e+03,1.015533457898086311e+01
7.560000000000000497e+00,5.880739204378663771e+02,9.346393252015314346e+00,5.496370121666665000e+03,1.015533457898086311e+01
7.600000000000000533e+00,5.880739204378663771e+02,9.346393252015314346e+00,5.496370121666665000e+03,1.015533457898086311e+01
7.640000000000000568e+00,5.880739204378663771e+02,9.346393252015314346e+00,5.496370121666665000e+03,1.015533457898086311e+01
7.679999999999999716e+00,5.880739204378663771e+02,9.346393252015314346e+00,5.496370121666665000e+03,1.015533457898086311e+01
7.719999999999999751e+00,5.880739204378663771e+02,9.346393252015314346e+00,5.496370121666665000e+03,1.015533457898086311e+01
7.759999999999999787e+00,5.880739204378663771e+02,9.346393252015314346e+00,5.496370121666665000e+03,1.015533457898086311e+01
7.799999999999999822e+00,5.880739204378663771e+02,9.346393252015314346e+00,5.496370121666665000e+03,1.015533457898086311e+01
7.839999999999999858e+00,5.880739204378663771e+02,9.346393252015314346e+00,5.496370121666665000e+03,1.015533457898086311e+01
7.879999999999999893e+00,5.880739204378663771e+02,9.346393252015314346e+00,5.496370121666665000e+03,1.015533457898086311e+01
7.919999999999999929e+00,5.880739204378663771e+02,9.346393252015314346e+00,5.496370121666665000e+03,1.015533457898086311e+01
7.959999999999999964e+00,5.880739204378663771e+02,9.346393252015314346e+00,5.496370121666665000e+03,1.015533457898086311e+01
8.000000000000000000e+00,5.880739204378663771e+02,9.346393252015314346e+00,5.496370121666665000e+03,1.015533457898086311e+01
8.040000000000000924e+00,5.880739204378663771e+02,9.346393252015314346e+00,5.496370121666665000e+03,1.015533457898086311e+01
8.080000000000000071e+00,5.880739204378663771e+02,9.346393252015314346e+00,5.496370121666665000e+03,1.015533457898086311e+01
8.120000000000000995e+00,5.880739204378663771e+02,9.346393252015314346e+00,5.496370121666665000e+03,1.015533457898086311e+01
8.160000000000000142e+00,5.880739204378663771e+02,9.346393252015314346e+00,5.496370121666665000e+03,1.015533457898086311e+01
8.199999999999999289e+00,5.880739204378663771e+02,9.346393252015314346e+00,5.496370121666665000e+03,1.015533457898086311e+01
8.240000000000000213e+00,5.880739204378663771e+02,9.346393252015314346e+00,5.496370121666665000e+03,1.015533457898086311e+01
8.279999999999999361e+00,5.880739204378663771e+02,9.346393252015314346e+00,5.496370121666665000e+03,1.015533457898086311e+01
8.320000000000000284e+00,5.880739204378663771e+02,9.346393252015314346e+00,5.496370121666665000e+03,1.015533457898086311e+01
8.359999999999999432e+00,5.880739204378663771e+02,9.346393252015314346e+00,5.496370121666665000e+03,1.015533457898086311e+01
8.400000000000000355e+00,5.880739204378663771e+02,9.346393252015314346e+00,5.496370121666665000e+03,1.015533457898086311e+01
8.439999999999999503e+00,5.880739204378663771e+02,9.346393252015314346e+00,5.496370121666665000e+03,1.015533457898086311e+01
8.480000000000000426e+00,5.466732767804685409e+02,8.221197983761625494e+01,4.494309240843949374e+04,1.056059563105165111e+01
8.519999999999999574e+00,5.466725026258503704e+02,8.221334235822899927e+01,4.494377361620887677e+04,1.094157627871482674e+01
8.560000000000000497e+00,5.465123501063350204e+02,8.219108265396042157e+01,4.491844173899993621e+04,1.131445036736383791e+01
8.599999999999999645e+00,5.464752212411369783e+02,8.225642986363905607e+01,4.495110070823822025e+04,1.167884591348955503e+01
8.640000000000000568e+00,5.465055266423216835e+02,8.220309202540855154e+01,4.492444409897313744e+04,1.203457881205985913e+01
8.679999999999999716e+00,5.463148538055520476e+02,8.224722049291989379e+01,4.493287823950253369e+04,1.238199693759353970e+01
8.720000000000000639e+00,5.462975928687320675e+02,8.227759993090185731e+01,4.494805478926823707e+04,1.272093035947094286e+01
8.759999999999999787e+00,5.462652244196884794e+02,8.233456875597491376e+01,4.497651167898091080e+04,1.305174910643214936e+01
8.800000000000000711e+00,5.461320286443869918e+02,8.228260579692179988e+01,4.493716642601929925e+04,1.337429680204124338e+01
8.839999999999999858e+00,5.461601746940125395e+02,8.223306844110189218e+01,4.491242702541689505e+04,1.368896496164810372e+01
8.880000000000000782e+00,5.461667945338065238e+02,8.222141745051131068e+01,4.490660801097174408e+04,1.399615859660972639e+01
8.919999999999999929e+00,5.459752786007792338e+02,8.227463302402334477e+01,4.491991568706801627e+04,1.429604342931084915e+01
8.960000000000000853e+00,5.458947515783466997e+02,8.241636146607611124e+01,4.499065916851484508e+04,1.458932892945132132e+01
9.000000000000000000e+00,5.459833195689775494e+02,8.226048083186580584e+01,4.491285039392233739e+04,1.487533869993401936e+01
9.040000000000000924e+00,5.457702745331362166e+02,8.236425994119983329e+01,4.495196475982722768e+04,1.515507916491313445e+01
9.080000000000000071e+00,5.458129652736811295e+02,8.228912376995268119e+01,4.491447065465083142e+04,1.542828589056394506e+01
9.120000000000000995e+00,5.457874306041113641e+02,8.233406506825399163e+01,4.493689782479406858e+04,1.569560703882527086e+01
9.160000000000000142e+00,5.455691878699515200e+02,8.244952659937735007e+01,4.498192126708426804e+04,1.595740115567567763e+01
9.200000000000001066e+00,5.456622899993412830e+02,8.228566583125751777e+01,4.490018485160452838e+04,1.621314289167864686e+01
9.240000000000000213e+00,6.000415409653033976e+02,-1.342241186217717797e+01,-8.054004697251761172e+03,1.575483928865035743e+01
