6.5940149,4.18542,0.000411987
6.6987251,4.18542,2.63612
6.7872272,4.09863,2.63612
6.8922311,4.09863,2.63612
6.9942525,4.09863,8.99907
7.0900935,4.03098,8.99907
7.1913594,4.03098,8.99907
7.2923533,4.03098,8.99907
7.3955133,4.0256,8.99907
7.5039465,4.0256,8.99907
7.5879818,4.0256,8.99907
7.7003034,4.0256,8.99907
7.786825,4.02159,8.99907
7.8944908,4.02159,8.99907
7.9996728,4.02159,8.99907
8.0852056,4.01819,8.99907
8.2013611,4.01819,8.99907
8.292882,4.01819,8.99907
8.41425,4.0153,8.99907
8.4909468,4.0153,8.99907
8.5923331,4.0153,8.99907
8.6937163,4.01266,8.99907
8.8036203,4.01266,8.99907
8.8882903,4.01266,8.99907
8.9836768,4.01031,8.99907
9.0851859,4.01031,8.99907
9.1943463,4.01031,8.99907
9.2846512,4.00812,8.99907
9.395062,4.00812,8.99907
9.4949358,4.00812,8.99907
9.5943416,4.006,8.99907
9.6899262,4.006,8.99907
9.7946653,4.006,8.99907
9.8840518,4.0041,8.99907
9.9963702,4.0041,8.99907
10.1040989,4.0041,8.99907
10.1888482,4.00221,8.99907
10.296528,4.00221,8.99907
10.3830737,4.00221,8.99907
10.4948528,4.00047,8.99907
10.5996622,4.00047,8.99907
10.6908249,4.00047,8.99907
10.8002148,3.99881,8.99907
10.8896136,3.99881,8.99907
11.0147434,3.99881,8.99907
11.0824842,3.99881,8.99907
11.1997437,3.99715,8.99907
11.2908487,3.99715,8.99907
11.4040059,3.99715,8.99907
11.4914758,3.99564,8.99907
11.5966398,3.99564,8.99907
11.6916808,3.99564,8.99907
11.7943706,3.9942,8.99907
11.8903766,3.9942,8.99907
11.993485,3.9942,8.99907
12.0846794,3.99277,8.99907
12.2010242,3.99277,8.99907
12.3144672,3.99277,8.99907
12.3839534,3.99139,8.99907
12.4917539,3.99139,8.99907
12.583566,3.99139,8.99907
12.7040262,3.99004,8.99907
12.7905328,3.99004,8.99907
12.8954102,3.99004,8.99907
12.9945039,3.98883,8.99907
13.0944915,3.98883,8.99907
13.1993476,3.98883,8.99907
13.2886848,3.98753,8.99907
13.3954118,3.98753,8.99907
13.4857482,3.98753,8.99907
13.6148843,3.98633,8.99907
13.6852923,3.98633,8.99907
13.7872634,3.98633,8.99907
13.8841023,3.98633,8.99907
14.0045481,3.9852,8.99907
14.0878335,3.9852,8.99907
14.2004678,3.98398,8.99907
14.286705,3.98398,8.99907
14.3949217,3.98398,8.99907
14.5003374,3.98398,8.99907
14.5842684,3.98285,8.99907
14.6972869,3.98285,8.99907
14.794128,3.98285,8.99907
14.8904425,3.98178,8.99907
14.9843658,3.98178,8.99907
15.0903869,3.98178,8.99907
15.1986744,3.98073,8.99907
15.3040456,3.98073,8.99907
15.3818509,3.98073,8.99907
15.4980027,3.97968,8.99907
15.5883451,3.97968,8.99907
15.6947511,3.97968,8.99907
15.7996164,3.97861,8.99907
15.8915705,3.97861,8.99907
15.9934545,3.97861,8.99907
16.085132,3.97763,8.99907
16.215215,3.97763,8.99907
16.2885461,3.97763,8.99907
16.3959117,3.97664,8.99907
16.4840681,3.97664,8.99907
16.6042404,3.97664,8.99907
16.6911169,3.97566,8.99907
16.7917403,3.97566,8.99907
16.8913505,3.97566,8.99907
16.9954586,3.97467,8.99907
17.0843335,3.97467,8.99907
17.1964737,3.97467,8.99907
17.2852242,3.97467,8.99907
17.391019,3.97377,8.99907
17.5147668,3.97377,8.99907
17.5906042,3.97377,8.99907
17.6914537,3.97278,8.99907
17.7914542,3.97278,8.99907
17.9045988,3.97278,8.99907
17.9914297,3.97195,8.99907
18.0923038,3.97195,8.99907
18.1917531,3.97195,8.99907
18.2949188,3.97104,8.99907
18.391185,3.97104,8.99907
18.4909965,3.97104,8.99907
18.590859,3.97021,8.99907
18.6911941,3.97021,8.99907
18.8151774,3.97021,8.99907
18.8920617,3.9693,8.99907
18.9913567,3.9693,8.99907
19.0927768,3.9693,8.99907
19.2045916,3.96848,8.99907
19.291926,3.96848,8.99907
19.3933039,3.96848,8.99907
19.4838719,3.96771,8.99907
19.5951727,3.96771,8.99907
19.684569,3.96771,8.99907
19.7924825,3.96687,8.99907
19.8922931,3.96687,8.99907
19.9922735,3.96687,8.99907
20.1152264,3.96605,8.99907
20.1912512,3.96605,8.99907
20.2905631,3.96605,8.99907
20.3914246,3.96529,8.99907
20.5045317,3.96529,8.99907
20.5918121,3.96529,8.99907
20.6972858,3.96454,8.99907
20.7917223,3.96454,8.99907
