7.566045,4.18619,0.000671387
7.7363466,4.18619,0.193634
7.8683818,4.09084,0.193634
8.0165857,4.09084,8.99907
8.1676511,4.02287,8.99907
8.3173143,4.02287,8.99907
8.4690198,4.01735,8.99907
8.6222292,4.01735,8.99907
8.7765082,4.0132,8.99907
8.9184679,4.0132,8.99907
9.0687274,4.00978,8.99907
9.2174537,4.00978,8.99907
9.3667805,4.00676,8.99907
9.5177714,4.00676,8.99907
9.6870124,4.0041,8.99907
9.8187968,4.0041,8.99907
9.9674895,4.00169,8.99907
10.1169328,4.00169,8.99907
10.267469,3.99942,8.99907
10.4184743,3.99942,8.99907
10.5719923,3.9973,8.99907
10.7273325,3.9973,8.99907
10.8687594,3.99533,8.99907
11.0180317,3.99533,8.99907
11.1683474,3.99344,8.99907
11.3171557,3.99344,8.99907
11.4665184,3.99344,8.99907
11.6366599,3.9917,8.99907
11.7678207,3.9917,8.99907
11.9179709,3.99004,8.99907
12.0666157,3.99004,8.99907
12.2169426,3.98837,8.99907
12.3673274,3.98837,8.99907
12.523075,3.98686,8.99907
12.6764118,3.98686,8.99907
12.8167939,3.98541,8.99907
12.9668312,3.98541,8.99907
13.116796,3.98398,8.99907
13.2667086,3.98398,8.99907
13.4163483,3.98254,8.99907
13.5872735,3.98254,8.99907
13.7170346,3.98126,8.99907
13.8691841,3.98126,8.99907
14.0190226,3.97997,8.99907
14.1678495,3.97997,8.99907
14.318439,3.97868,8.99907
14.4719535,3.97868,8.99907
14.6273424,3.97748,8.99907
14.7682433,3.97748,8.99907
14.9177277,3.97633,8.99907
15.0671861,3.97633,8.99907
15.2176496,3.9752,8.99907
15.4073826,3.9752,8.99907
15.537204,3.97408,8.99907
15.6680041,3.97408,8.99907
15.8337738,3.97301,8.99907
15.9674068,3.97301,8.99907
16.1175095,3.97195,8.99907
16.2680995,3.97195,8.99907
16.4232378,3.97089,8.99907
16.5765541,3.97089,8.99907
16.7177607,3.97089,8.99907
16.8689786,3.96983,8.99907
17.01775,3.96983,8.99907
17.1679325,3.96884,8.99907
17.3174448,3.96884,8.99907
17.4875292,3.96786,8.99907
17.6343301,3.96786,8.99907
17.7668363,3.96695,8.99907
17.9174013,3.96695,8.99907
18.0685582,3.96605,8.99907
18.2180383,3.96605,8.99907
18.3975033,3.96513,8.99907
18.5274015,3.96513,8.99907
18.6681257,3.96423,8.99907
18.8174537,3.96423,8.99907
18.9682954,3.96332,8.99907
19.1180693,3.96332,8.99907
19.2681232,3.96249,8.99907
19.4375245,3.96249,8.99907
19.5676228,3.96165,8.99907
19.7181602,3.96165,8.99907
19.8684244,3.96075,8.99907
20.017086,3.96075,8.99907
20.1661933,3.95999,8.99907
20.3237583,3.95999,8.99907
20.4771711,3.95917,8.99907
20.6173529,3.95917,8.99907
20.7682891,3.95833,8.99907
20.9183198,3.95833,8.99907
21.0679567,3.95757,8.99907
21.2180886,3.95757,8.99907
21.3882372,3.95682,8.99907
21.5180457,3.95682,8.99907
21.6682174,3.95682,8.99907
21.8183933,3.95605,8.99907
21.9676146,3.95605,8.99907
22.1182912,3.95531,8.99907
22.2723898,3.95531,8.99907
22.4277948,3.95462,8.99907
22.5666708,3.95462,8.99907
22.7168165,3.95386,8.99907
22.8666838,3.95386,8.99907
23.0190024,3.95319,8.99907
23.1692995,3.95319,8.99907
23.3378905,3.95242,8.99907
23.4678972,3.95242,8.99907
23.6163759,3.95174,8.99907
23.7675738,3.95174,8.99907
23.9171655,3.95107,8.99907
24.066755,3.95107,8.99907
24.2171512,3.95038,8.99907
24.3823039,3.95038,8.99907
24.5167954,3.94971,8.99907
24.6683255,3.94971,8.99907
24.8184245,3.9491,8.99907
24.9670311,3.9491,8.99907
25.1176445,3.94841,8.99907
25.2923878,3.94841,8.99907
25.422067,3.94781,8.99907
25.5675203,3.94781,8.99907
25.7186849,3.94713,8.99907
25.8672387,3.94713,8.99907
26.0171265,3.94652,8.99907
26.1672576,3.94652,8.99907
26.3324422,3.94592,8.99907
26.4680427,3.94592,8.99907
26.61594,3.94592,8.99907
26.7676329,3.94531,8.99907
26.9184032,3.94531,8.99907
27.0688276,3.9447,8.99907
27.242894,3.94411,8.99907
27.3725687,3.94411,8.99907
27.5190786,3.94411,8.99907
27.6689689,3.9435,8.99907
27.8185746,3.9435,8.99907
27.9671198,3.94296,8.99907
28.1167504,3.94296,8.99907
28.2830647,3.94237,8.99907
28.4178192,3.94237,8.99907
28.566814,3.94183,8.99907
28.7177025,3.94183,8.99907
28.8686517,3.94122,8.99907
29.0178819,3.94122,8.99907
29.1683495,3.94069,8.99907
29.322651,3.94069,8.99907
29.4678552,3.94017,8.99907
29.6165241,3.94017,8.99907
29.7683419,3.93964,8.99907
29.9186373,3.93964,8.99907
30.0673062,3.9391,8.99907
30.2324416,3.9391,8.99907
30.3662161,3.93858,8.99907
30.5171207,3.93858,8.99907
30.6674637,3.93805,8.99907
30.8191717,3.93805,8.99907
30.9692937,3.93752,8.99907
31.1428847,3.93752,8.99907
31.2729147,3.93698,8.99907
31.4186472,3.93698,8.99907
31.5679021,3.93654,8.99907
31.7172215,3.93654,8.99907
31.8679952,3.93654,8.99907
32.0181261,3.936,8.99907
32.182817,3.936,8.99907
32.3186166,3.93547,8.99907
32.4670828,3.93547,8.99907
32.6168783,3.93501,8.99907
32.7686907,3.93501,8.99907
32.9177355,3.93457,8.99907
33.0686006,3.93457,8.99907
33.2232626,3.93404,8.99907
33.3691521,3.93404,8.99907
33.5189594,3.93358,8.99907
33.6676966,3.93358,8.99907
33.8177633,3.93312,8.99907
33.9681763,3.93312,8.99907
34.1330309,3.93268,8.99907
34.2687773,3.93268,8.99907
34.4182965,3.93222,8.99907
34.5675625,3.93222,8.99907
34.7170403,3.93169,8.99907
34.8690028,3.93169,8.99907
35.0186145,3.9313,8.99907
35.173241,3.9313,8.99907
35.3189474,3.93086,8.99907
35.4659782,3.93086,8.99907
35.617707,3.9304,8.99907
35.7678986,3.9304,8.99907
35.9175423,3.92995,8.99907
36.0832129,3.92995,8.99907
36.2180552,3.92949,8.99907
36.3694845,3.92949,8.99907
36.518422,3.92912,8.99907
36.6659322,3.92912,8.99907
36.8173483,3.92912,8.99907
36.9688531,3.92867,8.99907
37.1233021,3.92867,8.99907
37.2671636,3.92828,8.99907
37.4163571,3.92828,8.99907
37.5660922,3.92783,8.99907
37.7176332,3.92783,8.99907
37.8691301,3.92746,8.99907
38.0333398,3.92746,8.99907
38.1669048,3.927,8.99907
38.3173971,3.927,8.99907
38.466803,3.92662,8.99907
38.6179025,3.92662,8.99907
38.7684952,3.92624,8.99907
38.918924,3.92624,8.99907
39.0738881,3.92586,8.99907
39.2173039,3.92586,8.99907
39.3683125,3.92542,8.99907
39.5180264,3.92542,8.99907
39.6678805,3.92503,8.99907
39.8175254,3.92503,8.99907
39.9835705,3.92465,8.99907
40.1175205,3.92465,8.99907
40.268207,3.92427,8.99907
40.4179121,3.92427,8.99907
40.5674749,3.92389,8.99907
40.7178522,3.92389,8.99907
40.8695354,3.92352,8.99907
41.0236291,3.92352,8.99907
41.1671545,3.92314,8.99907
41.3165892,3.92314,8.99907
41.468027,3.92284,8.99907
41.616285,3.92284,8.99907
41.766356,3.92284,8.99907
41.933465,3.92245,8.99907
42.0670129,3.92245,8.99907
42.217728,3.92207,8.99907
42.3667743,3.92207,8.99907
42.5185564,3.92171,8.99907
42.66706,3.92171,8.99907
42.8439072,3.92133,8.99907
42.973528,3.92133,8.99907
43.1172629,3.92102,8.99907
43.2687021,3.92102,8.99907
43.4173132,3.92064,8.99907
43.5665627,3.92064,8.99907
43.7167815,3.92033,8.99907
43.8838717,3.92033,8.99907
44.0181951,3.91997,8.99907
44.1682323,3.91997,8.99907
44.3341362,3.91966,8.99907
44.4685238,3.91966,8.99907
44.6183397,3.91928,8.99907
44.7695212,3.91928,8.99907
44.9242538,3.91898,8.99907
45.0691867,3.91898,8.99907
45.2179687,3.91859,8.99907
45.3670539,3.91859,8.99907
45.5176417,3.91829,8.99907
45.667183,3.91829,8.99907
45.8339948,3.918,8.99907
45.9679733,3.918,8.99907
46.1175926,3.91769,8.99907
46.2678,3.91769,8.99907
46.4186067,3.91731,8.99907
46.567479,3.91731,8.99907
46.719866,3.91701,8.99907
